timestamp,channel,action,payload
1772994270339,CH1,POWER (Simulated),4.387
1772994271339,CH1,POWER (Simulated),4.438
1772994272339,CH1,POWER (Simulated),0.609
1772994273339,CH1,POWER (Simulated),4.495
1772994274339,CH1,POWER (Simulated),3.625
1772994275339,CH1,POWER (Simulated),3.589
1772994276340,CH1,POWER (Simulated),3.990
1772994277340,CH1,POWER (Simulated),2.601
1772994278340,CH1,POWER (Simulated),1.816
1772994279339,CH1,POWER (Simulated),1.794
1772994280339,CH1,POWER (Simulated),4.882
1772994281339,CH1,POWER (Simulated),3.674
1772994282339,CH1,POWER (Simulated),3.933
1772994283339,CH1,POWER (Simulated),0.935
1772994284339,CH1,POWER (Simulated),3.095
1772994285340,CH1,POWER (Simulated),1.371
1772994286340,CH1,POWER (Simulated),0.518
1772994287339,CH1,POWER (Simulated),2.404
1772994288339,CH1,POWER (Simulated),2.405
1772994289339,CH1,POWER (Simulated),4.150
1772994290339,CH1,POWER (Simulated),3.567
1772994291339,CH1,POWER (Simulated),3.451
1772994292339,CH1,POWER (Simulated),0.639
1772994293339,CH1,POWER (Simulated),1.131
1772994294339,CH1,POWER (Simulated),1.004
1772994295339,CH1,POWER (Simulated),0.746
1772994296340,CH1,POWER (Simulated),3.556
1772994297340,CH1,POWER (Simulated),3.965
1772994298339,CH1,POWER (Simulated),1.556
1772994299339,CH1,POWER (Simulated),1.014
1772994300339,CH1,POWER (Simulated),3.784
1772994301339,CH1,POWER (Simulated),1.174
1772994302339,CH1,POWER (Simulated),2.533
1772994303339,CH1,POWER (Simulated),0.679
1772994304339,CH1,POWER (Simulated),0.228
1772994305339,CH1,POWER (Simulated),2.050
1772994306340,CH1,POWER (Simulated),0.427
1772994307339,CH1,POWER (Simulated),4.121
1772994308339,CH1,POWER (Simulated),4.873
1772994309339,CH1,POWER (Simulated),4.205
1772994310339,CH1,POWER (Simulated),0.598
1772994311339,CH1,POWER (Simulated),1.807
1772994312340,CH1,POWER (Simulated),0.797
1772994313339,CH1,POWER (Simulated),0.542
1772994314339,CH1,POWER (Simulated),4.905
1772994315339,CH1,POWER (Simulated),1.551
1772994316339,CH1,POWER (Simulated),1.309
1772994317339,CH1,POWER (Simulated),1.706
1772994318340,CH1,POWER (Simulated),3.706
1772994319340,CH1,POWER (Simulated),1.835
1772994320340,CH1,POWER (Simulated),4.539
1772994321339,CH1,POWER (Simulated),3.096
1772994322339,CH1,POWER (Simulated),0.393
1772994323339,CH1,POWER (Simulated),3.465
1772994324339,CH1,POWER (Simulated),1.754
1772994325339,CH1,POWER (Simulated),3.102
1772994326340,CH1,POWER (Simulated),0.229
1772994327340,CH1,POWER (Simulated),3.370
1772994328339,CH1,POWER (Simulated),3.889
1772994329339,CH1,POWER (Simulated),4.905
1772994330339,CH1,POWER (Simulated),3.838
1772994331339,CH1,POWER (Simulated),1.198
1772994332340,CH1,POWER (Simulated),4.553
1772994333339,CH1,POWER (Simulated),1.130
1772994334339,CH1,POWER (Simulated),0.627
1772994335339,CH1,POWER (Simulated),2.743
1772994336339,CH1,POWER (Simulated),4.782
1772994337339,CH1,POWER (Simulated),0.572
1772994338339,CH1,POWER (Simulated),4.858
1772994339339,CH1,POWER (Simulated),0.419
1772994340340,CH1,POWER (Simulated),0.421
1772994341339,CH1,POWER (Simulated),2.286
1772994342339,CH1,POWER (Simulated),2.925
1772994343339,CH1,POWER (Simulated),1.734
1772994344339,CH1,POWER (Simulated),2.449
1772994345339,CH1,POWER (Simulated),2.612
1772994346339,CH1,POWER (Simulated),0.473
1772994347339,CH1,POWER (Simulated),3.603
1772994348340,CH1,POWER (Simulated),3.963
1772994349340,CH1,POWER (Simulated),4.496
1772994350339,CH1,POWER (Simulated),2.355
1772994351339,CH1,POWER (Simulated),1.816
1772994352339,CH1,POWER (Simulated),2.236
1772994353339,CH1,POWER (Simulated),3.135
1772994354340,CH1,POWER (Simulated),0.129
1772994355340,CH1,POWER (Simulated),0.973
1772994356339,CH1,POWER (Simulated),4.577
1772994357339,CH1,POWER (Simulated),3.059
1772994358339,CH1,POWER (Simulated),0.929
1772994359339,CH1,POWER (Simulated),1.414
1772994360339,CH1,POWER (Simulated),2.416
1772994361339,CH1,POWER (Simulated),1.094
1772994362339,CH1,POWER (Simulated),4.971
1772994363339,CH1,POWER (Simulated),0.243
1772994364339,CH1,POWER (Simulated),0.880
1772994365339,CH1,POWER (Simulated),0.854
1772994366340,CH1,POWER (Simulated),1.591
1772994367339,CH1,POWER (Simulated),3.459
1772994368339,CH1,POWER (Simulated),0.193
1772994369339,CH1,POWER (Simulated),4.659
1772994370339,CH1,POWER (Simulated),0.682
1772994371339,CH1,POWER (Simulated),4.934
1772994372339,CH1,POWER (Simulated),3.146
1772994373339,CH1,POWER (Simulated),1.275
1772994374339,CH1,POWER (Simulated),2.161
1772994375340,CH1,POWER (Simulated),2.196
1772994376340,CH1,POWER (Simulated),1.176
1772994377339,CH1,POWER (Simulated),1.209
1772994378339,CH1,POWER (Simulated),4.966
1772994379339,CH1,POWER (Simulated),0.653
1772994380339,CH1,POWER (Simulated),4.955
1772994381339,CH1,POWER (Simulated),1.453
1772994382340,CH1,POWER (Simulated),1.314
1772994383340,CH1,POWER (Simulated),3.019
1772994384339,CH1,POWER (Simulated),0.564
1772994385339,CH1,POWER (Simulated),4.496
1772994386339,CH1,POWER (Simulated),2.136
1772994387339,CH1,POWER (Simulated),3.215
1772994388340,CH1,POWER (Simulated),4.005
1772994388557,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=PE017-queryB.sql,loop=1/3,runs=100,elapsed_sec=144.874951,failures=0"",""timestamp"":1772994388557}"
1772994389339,CH1,POWER (Simulated),3.129
1772994390340,CH1,POWER (Simulated),4.443
1772994391339,CH1,POWER (Simulated),4.359
1772994392340,CH1,POWER (Simulated),2.192
1772994393339,CH1,POWER (Simulated),4.981
1772994394339,CH1,POWER (Simulated),0.349
1772994395340,CH1,POWER (Simulated),1.673
1772994396339,CH1,POWER (Simulated),2.289
1772994397340,CH1,POWER (Simulated),2.381
1772994398339,CH1,POWER (Simulated),3.405
1772994399339,CH1,POWER (Simulated),0.469
1772994400339,CH1,POWER (Simulated),2.449
1772994401339,CH1,POWER (Simulated),4.755
1772994402340,CH1,POWER (Simulated),4.161
1772994403339,CH1,POWER (Simulated),3.693
1772994404339,CH1,POWER (Simulated),0.784
1772994405340,CH1,POWER (Simulated),4.358
1772994406339,CH1,POWER (Simulated),0.221
1772994407340,CH1,POWER (Simulated),4.008
1772994408339,CH1,POWER (Simulated),3.382
1772994409339,CH1,POWER (Simulated),2.035
1772994410340,CH1,POWER (Simulated),4.787
1772994411340,CH1,POWER (Simulated),3.258
1772994412339,CH1,POWER (Simulated),2.671
1772994413340,CH1,POWER (Simulated),0.780
1772994414339,CH1,POWER (Simulated),1.870
1772994415339,CH1,POWER (Simulated),1.101
1772994416340,CH1,POWER (Simulated),4.758
1772994417339,CH1,POWER (Simulated),2.527
1772994418340,CH1,POWER (Simulated),2.511
1772994418576,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=PE017-queryB.sql,loop=2/3,runs=100"",""timestamp"":1772994418576}"
1772994419339,CH1,POWER (Simulated),4.274
1772994420339,CH1,POWER (Simulated),0.347
1772994421339,CH1,POWER (Simulated),1.136
1772994422339,CH1,POWER (Simulated),1.937
1772994423339,CH1,POWER (Simulated),0.187
1772994424339,CH1,POWER (Simulated),3.069
1772994425339,CH1,POWER (Simulated),3.031
1772994426339,CH1,POWER (Simulated),1.194
1772994427339,CH1,POWER (Simulated),4.894
1772994428339,CH1,POWER (Simulated),0.833
1772994429339,CH1,POWER (Simulated),4.018
1772994430340,CH1,POWER (Simulated),1.847
1772994431339,CH1,POWER (Simulated),4.528
1772994432339,CH1,POWER (Simulated),3.973
1772994433339,CH1,POWER (Simulated),2.294
1772994434339,CH1,POWER (Simulated),4.221
1772994435339,CH1,POWER (Simulated),0.636
1772994436339,CH1,POWER (Simulated),2.648
1772994437339,CH1,POWER (Simulated),2.430
1772994438339,CH1,POWER (Simulated),1.029
1772994439339,CH1,POWER (Simulated),3.298
1772994440339,CH1,POWER (Simulated),3.496
1772994441339,CH1,POWER (Simulated),0.228
1772994442339,CH1,POWER (Simulated),0.601
1772994443340,CH1,POWER (Simulated),0.169
1772994444340,CH1,POWER (Simulated),3.453
1772994445339,CH1,POWER (Simulated),3.383
1772994446339,CH1,POWER (Simulated),4.739
1772994447339,CH1,POWER (Simulated),0.334
1772994448339,CH1,POWER (Simulated),4.798
1772994449339,CH1,POWER (Simulated),2.681
1772994450339,CH1,POWER (Simulated),4.684
1772994451339,CH1,POWER (Simulated),0.130
1772994452339,CH1,POWER (Simulated),1.718
1772994453339,CH1,POWER (Simulated),4.748
1772994454339,CH1,POWER (Simulated),1.531
1772994455339,CH1,POWER (Simulated),1.843
1772994456339,CH1,POWER (Simulated),0.369
1772994457339,CH1,POWER (Simulated),1.634
1772994458340,CH1,POWER (Simulated),1.553
1772994459339,CH1,POWER (Simulated),3.196
1772994460339,CH1,POWER (Simulated),4.032
1772994461339,CH1,POWER (Simulated),1.202
1772994462339,CH1,POWER (Simulated),3.709
1772994463339,CH1,POWER (Simulated),3.464
1772994464339,CH1,POWER (Simulated),4.159
1772994465339,CH1,POWER (Simulated),4.050
1772994466339,CH1,POWER (Simulated),3.638
1772994467340,CH1,POWER (Simulated),2.509
1772994468340,CH1,POWER (Simulated),4.848
1772994469339,CH1,POWER (Simulated),0.880
1772994470339,CH1,POWER (Simulated),0.101
1772994471339,CH1,POWER (Simulated),2.286
1772994472339,CH1,POWER (Simulated),0.309
1772994473339,CH1,POWER (Simulated),0.545
1772994474339,CH1,POWER (Simulated),1.015
1772994475339,CH1,POWER (Simulated),0.681
1772994476340,CH1,POWER (Simulated),4.493
1772994477340,CH1,POWER (Simulated),3.155
1772994478340,CH1,POWER (Simulated),0.920
1772994479339,CH1,POWER (Simulated),3.390
1772994480339,CH1,POWER (Simulated),1.652
1772994481339,CH1,POWER (Simulated),1.783
1772994482339,CH1,POWER (Simulated),4.057
1772994483339,CH1,POWER (Simulated),3.828
1772994484339,CH1,POWER (Simulated),1.333
1772994485339,CH1,POWER (Simulated),2.684
1772994486340,CH1,POWER (Simulated),1.493
1772994487340,CH1,POWER (Simulated),4.507
1772994488339,CH1,POWER (Simulated),2.347
1772994489339,CH1,POWER (Simulated),2.388
1772994490339,CH1,POWER (Simulated),1.332
1772994491339,CH1,POWER (Simulated),3.655
1772994492339,CH1,POWER (Simulated),1.578
1772994493339,CH1,POWER (Simulated),2.434
1772994494339,CH1,POWER (Simulated),4.701
1772994495340,CH1,POWER (Simulated),2.168
1772994496340,CH1,POWER (Simulated),2.797
1772994497339,CH1,POWER (Simulated),2.150
1772994498339,CH1,POWER (Simulated),4.624
1772994499339,CH1,POWER (Simulated),3.640
1772994500339,CH1,POWER (Simulated),2.726
1772994501339,CH1,POWER (Simulated),4.462
1772994502339,CH1,POWER (Simulated),4.645
1772994503339,CH1,POWER (Simulated),3.900
1772994504339,CH1,POWER (Simulated),4.807
1772994505339,CH1,POWER (Simulated),0.673
1772994506339,CH1,POWER (Simulated),4.966
1772994507339,CH1,POWER (Simulated),0.528
1772994508339,CH1,POWER (Simulated),3.134
1772994509340,CH1,POWER (Simulated),1.877
1772994510340,CH1,POWER (Simulated),3.374
1772994511339,CH1,POWER (Simulated),0.139
1772994512339,CH1,POWER (Simulated),3.375
1772994513339,CH1,POWER (Simulated),4.054
1772994514339,CH1,POWER (Simulated),0.782
1772994515339,CH1,POWER (Simulated),3.412
1772994516339,CH1,POWER (Simulated),0.579
1772994517339,CH1,POWER (Simulated),0.155
1772994518339,CH1,POWER (Simulated),3.468
1772994519339,CH1,POWER (Simulated),4.379
1772994520339,CH1,POWER (Simulated),2.735
1772994521340,CH1,POWER (Simulated),3.994
1772994522339,CH1,POWER (Simulated),2.398
1772994523339,CH1,POWER (Simulated),3.212
1772994524339,CH1,POWER (Simulated),3.471
1772994525339,CH1,POWER (Simulated),0.814
1772994526339,CH1,POWER (Simulated),4.416
1772994527339,CH1,POWER (Simulated),2.794
1772994528340,CH1,POWER (Simulated),3.075
1772994529340,CH1,POWER (Simulated),2.919
1772994530339,CH1,POWER (Simulated),4.725
1772994531339,CH1,POWER (Simulated),1.781
1772994532339,CH1,POWER (Simulated),1.550
1772994533339,CH1,POWER (Simulated),3.964
1772994534339,CH1,POWER (Simulated),0.900
1772994535339,CH1,POWER (Simulated),0.639
1772994536339,CH1,POWER (Simulated),1.274
1772994537339,CH1,POWER (Simulated),1.229
1772994538339,CH1,POWER (Simulated),2.736
1772994539339,CH1,POWER (Simulated),0.742
1772994540339,CH1,POWER (Simulated),4.018
1772994541339,CH1,POWER (Simulated),4.640
1772994542340,CH1,POWER (Simulated),2.957
1772994543339,CH1,POWER (Simulated),3.817
1772994544339,CH1,POWER (Simulated),4.573
1772994545339,CH1,POWER (Simulated),1.365
1772994546339,CH1,POWER (Simulated),4.653
1772994547339,CH1,POWER (Simulated),3.554
1772994548339,CH1,POWER (Simulated),2.488
1772994549340,CH1,POWER (Simulated),2.608
1772994550339,CH1,POWER (Simulated),3.351
1772994551339,CH1,POWER (Simulated),3.557
1772994552339,CH1,POWER (Simulated),3.201
1772994553339,CH1,POWER (Simulated),3.775
1772994554339,CH1,POWER (Simulated),0.252
1772994555339,CH1,POWER (Simulated),1.615
1772994556339,CH1,POWER (Simulated),0.325
1772994557339,CH1,POWER (Simulated),0.184
1772994558339,CH1,POWER (Simulated),3.497
1772994559339,CH1,POWER (Simulated),3.659
1772994560339,CH1,POWER (Simulated),3.347
1772994561339,CH1,POWER (Simulated),0.254
1772994562339,CH1,POWER (Simulated),3.528
1772994563300,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=PE017-queryB.sql,loop=2/3,runs=100,elapsed_sec=144.710971,failures=0"",""timestamp"":1772994563300}"
1772994563339,CH1,POWER (Simulated),3.012
1772994564339,CH1,POWER (Simulated),4.771
1772994565339,CH1,POWER (Simulated),2.249
1772994566340,CH1,POWER (Simulated),0.296
1772994567340,CH1,POWER (Simulated),2.620
1772994568339,CH1,POWER (Simulated),0.562
1772994569339,CH1,POWER (Simulated),4.673
1772994570340,CH1,POWER (Simulated),4.745
1772994571340,CH1,POWER (Simulated),1.095
1772994572340,CH1,POWER (Simulated),0.433
1772994573339,CH1,POWER (Simulated),2.500
1772994574339,CH1,POWER (Simulated),0.936
1772994575340,CH1,POWER (Simulated),0.208
1772994576340,CH1,POWER (Simulated),0.291
1772994577340,CH1,POWER (Simulated),0.157
1772994578339,CH1,POWER (Simulated),3.660
1772994579339,CH1,POWER (Simulated),2.135
1772994580340,CH1,POWER (Simulated),0.594
1772994581339,CH1,POWER (Simulated),3.402
1772994582339,CH1,POWER (Simulated),2.906
1772994583340,CH1,POWER (Simulated),3.548
1772994584339,CH1,POWER (Simulated),3.566
1772994585339,CH1,POWER (Simulated),4.381
1772994586340,CH1,POWER (Simulated),3.699
1772994587339,CH1,POWER (Simulated),1.242
1772994588340,CH1,POWER (Simulated),0.604
1772994589339,CH1,POWER (Simulated),3.540
1772994590340,CH1,POWER (Simulated),2.187
1772994591339,CH1,POWER (Simulated),3.257
1772994592339,CH1,POWER (Simulated),2.280
1772994593319,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=PE017-queryB.sql,loop=3/3,runs=100"",""timestamp"":1772994593319}"
1772994593339,CH1,POWER (Simulated),2.052
1772994594339,CH1,POWER (Simulated),1.595
1772994595339,CH1,POWER (Simulated),1.258
1772994596339,CH1,POWER (Simulated),2.961
1772994597339,CH1,POWER (Simulated),3.612
1772994598339,CH1,POWER (Simulated),1.903
1772994599339,CH1,POWER (Simulated),0.401
1772994600340,CH1,POWER (Simulated),1.776
1772994601339,CH1,POWER (Simulated),4.234
1772994602339,CH1,POWER (Simulated),0.783
1772994603339,CH1,POWER (Simulated),3.883
1772994604340,CH1,POWER (Simulated),4.111
1772994605340,CH1,POWER (Simulated),1.551
1772994606340,CH1,POWER (Simulated),3.656
1772994607339,CH1,POWER (Simulated),1.611
1772994608339,CH1,POWER (Simulated),4.517
1772994609339,CH1,POWER (Simulated),4.854
1772994610339,CH1,POWER (Simulated),1.709
1772994611339,CH1,POWER (Simulated),3.574
1772994612339,CH1,POWER (Simulated),3.884
1772994613339,CH1,POWER (Simulated),1.026
1772994614339,CH1,POWER (Simulated),2.238
1772994615339,CH1,POWER (Simulated),3.191
1772994616339,CH1,POWER (Simulated),1.587
1772994617339,CH1,POWER (Simulated),3.360
1772994618340,CH1,POWER (Simulated),2.160
1772994619339,CH1,POWER (Simulated),1.925
1772994620339,CH1,POWER (Simulated),3.078
1772994621339,CH1,POWER (Simulated),4.753
1772994622339,CH1,POWER (Simulated),4.452
1772994623339,CH1,POWER (Simulated),2.413
1772994624340,CH1,POWER (Simulated),3.738
1772994625339,CH1,POWER (Simulated),0.747
1772994626339,CH1,POWER (Simulated),2.330
1772994627339,CH1,POWER (Simulated),1.862
1772994628339,CH1,POWER (Simulated),3.022
1772994629339,CH1,POWER (Simulated),3.312
1772994630340,CH1,POWER (Simulated),3.238
1772994631340,CH1,POWER (Simulated),1.353
1772994632339,CH1,POWER (Simulated),4.311
1772994633339,CH1,POWER (Simulated),1.996
1772994634339,CH1,POWER (Simulated),2.470
1772994635339,CH1,POWER (Simulated),0.819
1772994636339,CH1,POWER (Simulated),4.498
1772994637339,CH1,POWER (Simulated),4.661
1772994638339,CH1,POWER (Simulated),3.600
1772994639339,CH1,POWER (Simulated),2.275
1772994640339,CH1,POWER (Simulated),4.443
1772994641339,CH1,POWER (Simulated),1.128
1772994642339,CH1,POWER (Simulated),0.924
1772994643340,CH1,POWER (Simulated),4.784
1772994644339,CH1,POWER (Simulated),2.230
1772994645339,CH1,POWER (Simulated),3.193
1772994646339,CH1,POWER (Simulated),1.099
1772994647339,CH1,POWER (Simulated),3.295
1772994648339,CH1,POWER (Simulated),1.365
1772994649339,CH1,POWER (Simulated),2.478
1772994650340,CH1,POWER (Simulated),1.221
1772994651339,CH1,POWER (Simulated),4.147
1772994652339,CH1,POWER (Simulated),4.943
1772994653339,CH1,POWER (Simulated),3.939
1772994654339,CH1,POWER (Simulated),3.295
1772994655340,CH1,POWER (Simulated),2.927
1772994656340,CH1,POWER (Simulated),4.461
1772994657339,CH1,POWER (Simulated),0.665
1772994658339,CH1,POWER (Simulated),0.603
1772994659339,CH1,POWER (Simulated),2.238
1772994660340,CH1,POWER (Simulated),0.889
1772994661339,CH1,POWER (Simulated),4.580
1772994662339,CH1,POWER (Simulated),3.569
1772994663339,CH1,POWER (Simulated),3.258
1772994664339,CH1,POWER (Simulated),2.577
1772994665339,CH1,POWER (Simulated),1.243
1772994666339,CH1,POWER (Simulated),4.796
1772994667339,CH1,POWER (Simulated),3.031
1772994668339,CH1,POWER (Simulated),3.060
1772994669339,CH1,POWER (Simulated),0.959
1772994670339,CH1,POWER (Simulated),0.299
1772994671339,CH1,POWER (Simulated),2.673
1772994672339,CH1,POWER (Simulated),0.420
1772994673339,CH1,POWER (Simulated),1.290
1772994674339,CH1,POWER (Simulated),1.027
1772994675339,CH1,POWER (Simulated),0.547
1772994676339,CH1,POWER (Simulated),4.896
1772994677339,CH1,POWER (Simulated),2.860
1772994678339,CH1,POWER (Simulated),4.705
1772994679339,CH1,POWER (Simulated),1.088
1772994680339,CH1,POWER (Simulated),1.074
1772994681339,CH1,POWER (Simulated),4.564
1772994682339,CH1,POWER (Simulated),1.085
1772994683339,CH1,POWER (Simulated),3.771
1772994684339,CH1,POWER (Simulated),4.826
1772994685339,CH1,POWER (Simulated),4.162
1772994686339,CH1,POWER (Simulated),0.606
1772994687339,CH1,POWER (Simulated),4.148
1772994688339,CH1,POWER (Simulated),2.078
1772994689339,CH1,POWER (Simulated),0.890
1772994690340,CH1,POWER (Simulated),3.935
1772994691340,CH1,POWER (Simulated),1.031
1772994692340,CH1,POWER (Simulated),2.592
1772994693339,CH1,POWER (Simulated),3.529
1772994694339,CH1,POWER (Simulated),0.671
1772994695339,CH1,POWER (Simulated),3.404
1772994696339,CH1,POWER (Simulated),2.454
1772994697339,CH1,POWER (Simulated),4.567
1772994698339,CH1,POWER (Simulated),2.181
1772994699339,CH1,POWER (Simulated),4.914
1772994700339,CH1,POWER (Simulated),1.415
1772994701339,CH1,POWER (Simulated),1.013
1772994702339,CH1,POWER (Simulated),1.607
1772994703339,CH1,POWER (Simulated),1.281
1772994704339,CH1,POWER (Simulated),0.294
1772994705339,CH1,POWER (Simulated),1.178
1772994706339,CH1,POWER (Simulated),4.638
1772994707339,CH1,POWER (Simulated),1.152
1772994708339,CH1,POWER (Simulated),4.884
1772994709339,CH1,POWER (Simulated),2.433
1772994710339,CH1,POWER (Simulated),4.488
1772994711339,CH1,POWER (Simulated),1.471
1772994712339,CH1,POWER (Simulated),2.212
1772994713339,CH1,POWER (Simulated),2.123
1772994714339,CH1,POWER (Simulated),4.315
1772994715339,CH1,POWER (Simulated),2.345
1772994716339,CH1,POWER (Simulated),0.356
1772994717339,CH1,POWER (Simulated),4.254
1772994718339,CH1,POWER (Simulated),4.812
1772994719339,CH1,POWER (Simulated),2.181
1772994720339,CH1,POWER (Simulated),3.090
1772994721339,CH1,POWER (Simulated),0.857
1772994722339,CH1,POWER (Simulated),2.446
1772994723339,CH1,POWER (Simulated),1.702
1772994724340,CH1,POWER (Simulated),0.618
1772994725340,CH1,POWER (Simulated),0.836
1772994726339,CH1,POWER (Simulated),1.760
1772994727339,CH1,POWER (Simulated),3.093
1772994728339,CH1,POWER (Simulated),3.067
1772994729339,CH1,POWER (Simulated),1.931
1772994730339,CH1,POWER (Simulated),4.665
1772994731339,CH1,POWER (Simulated),3.166
1772994732340,CH1,POWER (Simulated),2.985
1772994733340,CH1,POWER (Simulated),0.122
1772994734339,CH1,POWER (Simulated),2.841
1772994735339,CH1,POWER (Simulated),1.638
1772994736339,CH1,POWER (Simulated),3.846
1772994737339,CH1,POWER (Simulated),2.520
1772994738226,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=PE017-queryB.sql,loop=3/3,runs=100,elapsed_sec=144.894850,failures=0"",""timestamp"":1772994738226}"
1772994738339,CH1,POWER (Simulated),4.248
1772994739339,CH1,POWER (Simulated),3.528
1772994740339,CH1,POWER (Simulated),3.043
1772994741340,CH1,POWER (Simulated),1.836
1772994742340,CH1,POWER (Simulated),1.367
1772994743339,CH1,POWER (Simulated),4.467
1772994744340,CH1,POWER (Simulated),1.049
1772994745339,CH1,POWER (Simulated),2.214
1772994746339,CH1,POWER (Simulated),1.264
1772994747339,CH1,POWER (Simulated),4.206
1772994748340,CH1,POWER (Simulated),2.063
1772994749340,CH1,POWER (Simulated),3.920
1772994750339,CH1,POWER (Simulated),1.611
1772994751339,CH1,POWER (Simulated),4.821
1772994752339,CH1,POWER (Simulated),3.585
1772994753340,CH1,POWER (Simulated),2.565
1772994754340,CH1,POWER (Simulated),1.908
1772994755339,CH1,POWER (Simulated),3.555
1772994756339,CH1,POWER (Simulated),2.571
1772994757340,CH1,POWER (Simulated),0.261
1772994758340,CH1,POWER (Simulated),4.608
1772994759340,CH1,POWER (Simulated),0.961
1772994760339,CH1,POWER (Simulated),0.937
1772994761339,CH1,POWER (Simulated),2.448
1772994762340,CH1,POWER (Simulated),1.248
1772994763340,CH1,POWER (Simulated),1.456
1772994764339,CH1,POWER (Simulated),1.229
1772994765339,CH1,POWER (Simulated),4.336
1772994766339,CH1,POWER (Simulated),4.638
1772994767340,CH1,POWER (Simulated),1.494
1772994768245,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=PE019-queryA.sql,loop=1/3,runs=100"",""timestamp"":1772994768245}"
1772994768340,CH1,POWER (Simulated),3.809
1772994769340,CH1,POWER (Simulated),4.300
1772994770339,CH1,POWER (Simulated),4.875
1772994771339,CH1,POWER (Simulated),1.102
1772994772339,CH1,POWER (Simulated),4.276
1772994773339,CH1,POWER (Simulated),1.135
1772994774339,CH1,POWER (Simulated),4.457
1772994775339,CH1,POWER (Simulated),3.815
1772994776339,CH1,POWER (Simulated),3.262
1772994777339,CH1,POWER (Simulated),0.115
1772994778339,CH1,POWER (Simulated),1.805
1772994779339,CH1,POWER (Simulated),0.306
1772994780339,CH1,POWER (Simulated),3.859
1772994781339,CH1,POWER (Simulated),3.457
1772994782339,CH1,POWER (Simulated),0.319
1772994783339,CH1,POWER (Simulated),1.013
1772994784339,CH1,POWER (Simulated),1.832
1772994785339,CH1,POWER (Simulated),1.639
1772994786339,CH1,POWER (Simulated),0.288
1772994787339,CH1,POWER (Simulated),3.507
1772994788339,CH1,POWER (Simulated),3.169
1772994789339,CH1,POWER (Simulated),2.991
1772994790339,CH1,POWER (Simulated),4.714
1772994791339,CH1,POWER (Simulated),3.442
1772994792340,CH1,POWER (Simulated),4.399
1772994793340,CH1,POWER (Simulated),3.495
1772994794339,CH1,POWER (Simulated),1.099
1772994795339,CH1,POWER (Simulated),4.950
1772994796339,CH1,POWER (Simulated),1.236
1772994797339,CH1,POWER (Simulated),1.890
1772994798339,CH1,POWER (Simulated),4.794
1772994799339,CH1,POWER (Simulated),2.982
1772994800339,CH1,POWER (Simulated),3.060
1772994801339,CH1,POWER (Simulated),4.494
1772994802339,CH1,POWER (Simulated),1.602
1772994803339,CH1,POWER (Simulated),3.983
1772994804340,CH1,POWER (Simulated),1.396
1772994805340,CH1,POWER (Simulated),4.231
1772994806340,CH1,POWER (Simulated),1.198
1772994807339,CH1,POWER (Simulated),3.150
1772994808339,CH1,POWER (Simulated),4.542
1772994809339,CH1,POWER (Simulated),2.109
1772994810339,CH1,POWER (Simulated),4.802
1772994811339,CH1,POWER (Simulated),3.286
1772994812339,CH1,POWER (Simulated),1.265
1772994813339,CH1,POWER (Simulated),3.071
1772994814339,CH1,POWER (Simulated),2.424
1772994815339,CH1,POWER (Simulated),3.807
1772994816339,CH1,POWER (Simulated),4.721
1772994817339,CH1,POWER (Simulated),0.586
1772994818339,CH1,POWER (Simulated),4.887
1772994819339,CH1,POWER (Simulated),4.381
1772994820339,CH1,POWER (Simulated),3.531
1772994821085,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=PE019-queryA.sql,loop=1/3,runs=100,elapsed_sec=52.827739,failures=0"",""timestamp"":1772994821085}"
1772994821339,CH1,POWER (Simulated),2.888
1772994822340,CH1,POWER (Simulated),0.881
1772994823339,CH1,POWER (Simulated),1.579
1772994824339,CH1,POWER (Simulated),4.211
1772994825340,CH1,POWER (Simulated),0.764
1772994826340,CH1,POWER (Simulated),4.700
1772994827339,CH1,POWER (Simulated),2.702
1772994828339,CH1,POWER (Simulated),1.417
1772994829340,CH1,POWER (Simulated),4.238
1772994830340,CH1,POWER (Simulated),3.790
1772994831339,CH1,POWER (Simulated),0.907
1772994832340,CH1,POWER (Simulated),0.156
1772994833339,CH1,POWER (Simulated),4.955
1772994834339,CH1,POWER (Simulated),2.413
1772994835340,CH1,POWER (Simulated),2.478
1772994836339,CH1,POWER (Simulated),1.030
1772994837340,CH1,POWER (Simulated),2.426
1772994838339,CH1,POWER (Simulated),4.861
1772994839339,CH1,POWER (Simulated),1.859
1772994840340,CH1,POWER (Simulated),2.612
1772994841339,CH1,POWER (Simulated),4.996
1772994842339,CH1,POWER (Simulated),0.394
1772994843340,CH1,POWER (Simulated),2.214
1772994844339,CH1,POWER (Simulated),2.429
1772994845339,CH1,POWER (Simulated),1.055
